ProjectID,EmployeeID,Project_Name,Project_Description,Tech_Stack_Used,Domain,Project_Role,Project_Success_Score,Individual_Performance_Score
7674,1067,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including React, Python, AWS, PostgreSQL, Kubernetes.","React,Python,AWS,PostgreSQL,Kubernetes",Fintech,ML Engineer,0.94,0.95
7674,2034,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including React, Python, AWS, PostgreSQL, Kubernetes.","React,Python,AWS,PostgreSQL,Kubernetes",Fintech,Code Reviewer,0.94,0.97
7674,1153,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including React, Python, AWS, PostgreSQL, Kubernetes.","React,Python,AWS,PostgreSQL,Kubernetes",Fintech,Program Manager,0.94,0.89
7675,1200,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including PostgreSQL, React, Kubernetes.","PostgreSQL,React,Kubernetes",Fintech,Bug Fixer,0.93,0.91
7675,1417,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including PostgreSQL, React, Kubernetes.","PostgreSQL,React,Kubernetes",Fintech,Frontend Lead,0.93,1.0
7675,1675,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including PostgreSQL, React, Kubernetes.","PostgreSQL,React,Kubernetes",Fintech,Data Analyst,0.93,0.88
7675,2054,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including PostgreSQL, React, Kubernetes.","PostgreSQL,React,Kubernetes",Fintech,Frontend Lead,0.93,0.88
7675,1938,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including PostgreSQL, React, Kubernetes.","PostgreSQL,React,Kubernetes",Fintech,UX Researcher,0.93,0.96
7676,1922,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Python, Kubernetes.","AWS,Python,Kubernetes",Cybersecurity,Performance Tester,0.87,0.85
7676,2099,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Python, Kubernetes.","AWS,Python,Kubernetes",Cybersecurity,Lead Designer,0.87,0.78
7676,1566,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Python, Kubernetes.","AWS,Python,Kubernetes",Cybersecurity,Solution Architect,0.87,0.78
7677,1979,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, TensorFlow, Docker, Azure.","Java,TensorFlow,Docker,Azure",Healthcare,Interaction Designer,0.72,0.74
7677,1460,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, TensorFlow, Docker, Azure.","Java,TensorFlow,Docker,Azure",Healthcare,Backend Lead,0.72,0.77
7678,2021,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including AWS, PostgreSQL, React, Kafka.","AWS,PostgreSQL,React,Kafka",Fintech,Product Owner,0.86,0.9
7678,1989,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including AWS, PostgreSQL, React, Kafka.","AWS,PostgreSQL,React,Kafka",Fintech,Backend Developer,0.86,0.79
7678,1490,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including AWS, PostgreSQL, React, Kafka.","AWS,PostgreSQL,React,Kafka",Fintech,Cloud Engineer,0.86,0.8
7679,2072,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including AWS, Bash, Kubernetes.","AWS,Bash,Kubernetes",Cybersecurity,System Designer,0.8,0.77
7679,1794,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including AWS, Bash, Kubernetes.","AWS,Bash,Kubernetes",Cybersecurity,System Designer,0.8,0.77
7680,1804,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Product Owner,0.73,0.81
7680,1169,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Backend Developer,0.73,0.77
7680,1247,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Lead Developer,0.73,0.72
7680,1927,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Data Analyst,0.73,0.78
7680,1887,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Module Owner,0.73,0.74
7681,1932,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, React, Kubernetes.","AWS,React,Kubernetes",Fintech,Frontend Developer,0.77,0.77
7681,1866,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, React, Kubernetes.","AWS,React,Kubernetes",Fintech,Junior Coder,0.77,0.77
7681,1274,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, React, Kubernetes.","AWS,React,Kubernetes",Fintech,ML Engineer,0.77,0.73
7681,1759,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, React, Kubernetes.","AWS,React,Kubernetes",Fintech,Manual Tester,0.77,0.71
7681,1584,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, React, Kubernetes.","AWS,React,Kubernetes",Fintech,SRE,0.77,0.79
7681,1298,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, React, Kubernetes.","AWS,React,Kubernetes",Fintech,Backend Lead,0.77,0.77
7682,1375,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Java, FHIR.","SQL,Java,FHIR",Healthcare,Product Owner,0.76,0.8
7682,2119,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Java, FHIR.","SQL,Java,FHIR",Healthcare,Tech Lead,0.76,0.8
7682,1669,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Java, FHIR.","SQL,Java,FHIR",Healthcare,Frontend Developer,0.76,0.77
7682,1103,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Java, FHIR.","SQL,Java,FHIR",Healthcare,CI/CD Specialist,0.76,0.73
7682,1279,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Java, FHIR.","SQL,Java,FHIR",Healthcare,Tech Lead,0.76,0.76
7682,1091,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Java, FHIR.","SQL,Java,FHIR",Healthcare,Tech Lead,0.76,0.69
7683,1389,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Python, Kubernetes.","Go,Python,Kubernetes",SaaS,Performance Tester,0.79,0.81
7683,1991,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Python, Kubernetes.","Go,Python,Kubernetes",SaaS,Automation Tester,0.79,0.78
7684,1317,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Python.","SQL,Azure,Python",Healthcare,CI/CD Specialist,0.71,0.72
7684,2196,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Python.","SQL,Azure,Python",Healthcare,Data Analyst,0.71,0.67
7684,1285,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Python.","SQL,Azure,Python",Healthcare,Manual Tester,0.71,0.7
7684,1571,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Python.","SQL,Azure,Python",Healthcare,Performance Tester,0.71,0.68
7684,1051,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Python.","SQL,Azure,Python",Healthcare,Automation Tester,0.71,0.75
7685,1733,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including PostgreSQL, Kafka, Python.","PostgreSQL,Kafka,Python",Fintech,System Designer,0.69,0.68
7685,1557,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including PostgreSQL, Kafka, Python.","PostgreSQL,Kafka,Python",Fintech,Manual Tester,0.69,0.61
7685,1899,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including PostgreSQL, Kafka, Python.","PostgreSQL,Kafka,Python",Fintech,Interaction Designer,0.69,0.73
7686,1046,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, GCP, MongoDB.","SQL,GCP,MongoDB",E-commerce,Code Reviewer,0.74,0.72
7686,2066,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, GCP, MongoDB.","SQL,GCP,MongoDB",E-commerce,Research Scientist,0.74,0.64
7686,1059,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, GCP, MongoDB.","SQL,GCP,MongoDB",E-commerce,Scrum Master,0.74,0.74
7686,1040,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, GCP, MongoDB.","SQL,GCP,MongoDB",E-commerce,Backend Developer,0.74,0.69
7686,1257,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, GCP, MongoDB.","SQL,GCP,MongoDB",E-commerce,Data Analyst,0.74,0.72
7686,1888,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, GCP, MongoDB.","SQL,GCP,MongoDB",E-commerce,System Designer,0.74,0.63
7687,1027,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Elasticsearch.","Bash,Kubernetes,Elasticsearch",Cybersecurity,Automation Tester,0.96,1.0
7687,1632,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Elasticsearch.","Bash,Kubernetes,Elasticsearch",Cybersecurity,Scrum Master,0.96,0.95
7687,2041,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Elasticsearch.","Bash,Kubernetes,Elasticsearch",Cybersecurity,Backend Lead,0.96,0.92
7687,1896,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Elasticsearch.","Bash,Kubernetes,Elasticsearch",Cybersecurity,Manual Tester,0.96,0.87
7687,1592,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Elasticsearch.","Bash,Kubernetes,Elasticsearch",Cybersecurity,UX Researcher,0.96,0.99
7687,1662,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Bash, Kubernetes, Elasticsearch.","Bash,Kubernetes,Elasticsearch",Cybersecurity,Interaction Designer,0.96,0.91
7688,1405,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including AWS, Java, Python, Kubernetes.","AWS,Java,Python,Kubernetes",Fintech,Cloud Engineer,0.67,0.75
7688,1087,Payment Gateway Integration,"Developed a microservices-based payment gateway for processing credit card and ACH transactions, ensuring PCI compliance and high availability on AWS. The project utilized a tech stack including AWS, Java, Python, Kubernetes.","AWS,Java,Python,Kubernetes",Fintech,Tech Lead,0.67,0.75
7689,1388,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Kubernetes, PostgreSQL, Python.","Go,Angular,Kubernetes,PostgreSQL,Python",SaaS,Interaction Designer,0.74,0.79
7689,1694,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Kubernetes, PostgreSQL, Python.","Go,Angular,Kubernetes,PostgreSQL,Python",SaaS,Solution Architect,0.74,0.72
7689,1893,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Kubernetes, PostgreSQL, Python.","Go,Angular,Kubernetes,PostgreSQL,Python",SaaS,Backend Developer,0.74,0.78
7689,1664,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Kubernetes, PostgreSQL, Python.","Go,Angular,Kubernetes,PostgreSQL,Python",SaaS,CI/CD Specialist,0.74,0.75
7689,2196,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Kubernetes, PostgreSQL, Python.","Go,Angular,Kubernetes,PostgreSQL,Python",SaaS,Research Scientist,0.74,0.67
7689,1250,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Kubernetes, PostgreSQL, Python.","Go,Angular,Kubernetes,PostgreSQL,Python",SaaS,Frontend Lead,0.74,0.6
7690,1309,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Java, GCP, React, MongoDB.","Java,GCP,React,MongoDB",E-commerce,Scrum Master,0.87,0.93
7690,1908,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Java, GCP, React, MongoDB.","Java,GCP,React,MongoDB",E-commerce,Code Reviewer,0.87,0.91
7691,1140,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, FHIR, Python.","Java,Azure,FHIR,Python",Healthcare,Automation Tester,0.7,0.66
7691,1021,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, FHIR, Python.","Java,Azure,FHIR,Python",Healthcare,Research Scientist,0.7,0.67
7691,1548,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, FHIR, Python.","Java,Azure,FHIR,Python",Healthcare,Performance Tester,0.7,0.63
7691,1994,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, FHIR, Python.","Java,Azure,FHIR,Python",Healthcare,Data Analyst,0.7,0.79
7691,1302,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, FHIR, Python.","Java,Azure,FHIR,Python",Healthcare,Automation Tester,0.7,0.56
7691,1877,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, FHIR, Python.","Java,Azure,FHIR,Python",Healthcare,Code Reviewer,0.7,0.72
7692,1509,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, TensorFlow, SQL.","Java,Azure,TensorFlow,SQL",Healthcare,Module Owner,0.9,0.88
7692,2033,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including Java, Azure, TensorFlow, SQL.","Java,Azure,TensorFlow,SQL",Healthcare,Backend Lead,0.9,0.88
7693,1917,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,Lead Designer,0.7,0.71
7693,2098,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,SRE,0.7,0.74
7693,1027,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,Performance Tester,0.7,0.62
7694,1558,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, Python.","AWS,Go,Python",SaaS,Lead Developer,0.79,0.77
7694,2167,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, Python.","AWS,Go,Python",SaaS,Junior Coder,0.79,0.74
7694,1083,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, Python.","AWS,Go,Python",SaaS,Backend Lead,0.79,0.67
7694,2012,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, Python.","AWS,Go,Python",SaaS,Lead Developer,0.79,0.77
7694,1720,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, Python.","AWS,Go,Python",SaaS,Tech Lead,0.79,0.73
7694,2138,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, Python.","AWS,Go,Python",SaaS,Manual Tester,0.79,0.85
7695,1972,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,Lead Developer,0.65,0.7
7695,1431,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,Scrum Master,0.65,0.67
7695,2030,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,Frontend Lead,0.65,0.64
7695,1890,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, SQL, Java, FHIR, Python.","TensorFlow,SQL,Java,FHIR,Python",Healthcare,Data Analyst,0.65,0.69
7696,2173,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python.","Bash,Go,Python",Cybersecurity,Frontend Lead,0.82,0.85
7696,1920,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python.","Bash,Go,Python",Cybersecurity,Code Reviewer,0.82,0.75
7696,1106,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python.","Bash,Go,Python",Cybersecurity,Data Analyst,0.82,0.83
7696,2148,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python.","Bash,Go,Python",Cybersecurity,UX Researcher,0.82,0.82
7697,1350,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including AWS, Kubernetes, Python, Kafka.","AWS,Kubernetes,Python,Kafka",Fintech,Tech Lead,0.67,0.73
7697,1040,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including AWS, Kubernetes, Python, Kafka.","AWS,Kubernetes,Python,Kafka",Fintech,Backend Developer,0.67,0.69
7697,1610,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including AWS, Kubernetes, Python, Kafka.","AWS,Kubernetes,Python,Kafka",Fintech,Program Manager,0.67,0.71
7698,1311,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including Java, PostgreSQL, Kubernetes, Python.","Java,PostgreSQL,Kubernetes,Python",Fintech,Cloud Engineer,0.98,1.0
7698,1970,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including Java, PostgreSQL, Kubernetes, Python.","Java,PostgreSQL,Kubernetes,Python",Fintech,Junior Coder,0.98,0.92
7698,1535,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including Java, PostgreSQL, Kubernetes, Python.","Java,PostgreSQL,Kubernetes,Python",Fintech,Solution Architect,0.98,0.97
7698,2072,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including Java, PostgreSQL, Kubernetes, Python.","Java,PostgreSQL,Kubernetes,Python",Fintech,Solution Architect,0.98,1.0
7699,1004,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Go, Elasticsearch, Kubernetes, AWS, Python.","Go,Elasticsearch,Kubernetes,AWS,Python",Cybersecurity,Lead Designer,0.65,0.69
7699,1337,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Go, Elasticsearch, Kubernetes, AWS, Python.","Go,Elasticsearch,Kubernetes,AWS,Python",Cybersecurity,Lead Developer,0.65,0.59
7699,1857,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Go, Elasticsearch, Kubernetes, AWS, Python.","Go,Elasticsearch,Kubernetes,AWS,Python",Cybersecurity,Frontend Lead,0.65,0.57
7700,1337,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, Kubernetes.","Go,Angular,Kubernetes",SaaS,Lead Developer,0.94,0.93
7700,1986,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, Kubernetes.","Go,Angular,Kubernetes",SaaS,Tech Lead,0.94,1.0
7701,1454,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Elasticsearch, Bash, Kubernetes, Python.","Elasticsearch,Bash,Kubernetes,Python",Cybersecurity,System Designer,0.94,0.89
7701,1835,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Elasticsearch, Bash, Kubernetes, Python.","Elasticsearch,Bash,Kubernetes,Python",Cybersecurity,Manual Tester,0.94,0.91
7701,1448,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Elasticsearch, Bash, Kubernetes, Python.","Elasticsearch,Bash,Kubernetes,Python",Cybersecurity,Tech Lead,0.94,0.85
